"","species_code","scientific_name","common_name","tree_type","spp_value_assignment","species_rating","basic_price_sq_in","palm_trunk_cost_ft","replacement_cost","t_ar_sq_inches","species_region"
"14339","PICH","Pistacia chinensis","Chinese pistache","BDM","PICH",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14340","PICH","Pistacia chinensis","Chinese pistache","BDM","PICH",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14341","PLRA","Platanus racemosa","California sycamore","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14342","PLRA","Platanus racemosa","California sycamore","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14343","PLRA","Platanus racemosa","California sycamore","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14344","PLRA","Platanus racemosa","California sycamore","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14345","PLWR","Platanus wrightii","Arizona sycamore","BDL","BDL OTHER",70,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14346","PLWR","Platanus wrightii","Arizona sycamore","BDL","BDL OTHER",70,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14347","THOR","Platycladus orientalis","Oriental arbor vitae","BES","BES OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14348","THOR","Platycladus orientalis","Oriental arborvitae","BES","BES OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14349","THOR","Platycladus orientalis","Oriental arborvitae","BES","BES OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14350","THOR","Platycladus orientalis","Oriental arbor vitae","BES","BES OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14351","PO","Populus  species","Cottonwood","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14352","PO","Populus  species","Cottonwood","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14353","PO","Populus  species","Cottonwood","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14354","PO","Populus  species","Cottonwood","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14355","PO","Populus  species","Cottonwood","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14356","PO","Populus  species","Cottonwood","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14357","PO","Populus  species","Cottonwood","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14358","PO","Populus  species","Cottonwood","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14359","POBAB2","Populus balsamifera ssp. balsamifera","Balsam popular","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14360","POFR","Populus fremontii","Fremont cottonwood","BDL","BDL OTHER",30,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14361","POFR","Populus fremontii","Valley cottonwood","BDL","BDL OTHER",30,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14362","POFR","Populus fremontii","Fremont cottonwood","BDL","BDL OTHER",30,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14363","POFR","Populus fremontii","Fremont cottonwood","BDL","BDL OTHER",30,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14364","PRAL2","Prosopis alba","Argentine mesquite","BEM","BEM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14365","PRCH","Prosopis chilensis","Algarrobo","BDM","PRCH",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14366","PRCH","Prosopis chilensis","Algarrobo","BDM","PRCH",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14367","PRGL2","Prosopis glandulosa","Honey mesquite","BDS","PRCH",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14368","PRPU2","Prosopis pubescens","Screwbean mesquite","BDS","PRCH",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14369","PR6","Prosopis  species","Mesquite","BDS","PRCH",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14370","PRVE","Prosopis velutina","Velvet mesquite","BDS","PRCH",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14371","PRAR","Prunus armeniaca","Apricot","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14372","PRAR","Prunus armeniaca","Apricot","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14373","PRAR","Prunus armeniaca","Apricot","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14374","PRAR","Prunus armeniaca","Apricot","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14375","PRAR","Prunus armeniaca","Apricot","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14376","PRAR","Prunus armeniaca","Apricot","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14377","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14378","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14379","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14380","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14381","PRCE","Prunus cerasifera","Purple leaf plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14382","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14383","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14384","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14385","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14386","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14387","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14388","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14389","PRCE","Prunus cerasifera","Cherry plum","BDS","BDS OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14390","PRDU","Prunus dulcis","Almendro","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14391","PRDU","Prunus dulcis","Sweet almond","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14392","PRDU","Prunus dulcis","Sweet almond","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14393","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14394","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14395","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14396","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14397","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14398","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14399","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14400","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14401","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14402","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14403","PRPE2","Prunus persica","Peach","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14404","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14405","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14406","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14407","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14408","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14409","PR","Prunus  species","Cherry","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14410","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14411","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14412","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14413","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14414","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14415","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14416","PR","Prunus  species","Plum","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14417","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14418","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14419","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14420","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14421","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14422","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14423","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14424","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14425","PYCO","Pyrus communis","Common pear","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14426","PYKA","Pyrus kawakamii","Evergreen pear","BES","BES OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14427","PYKA","Pyrus kawakamii","Evergreen pear","BES","BES OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14428","PYKA","Pyrus kawakamii","Evergreen pear","BES","BES OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14429","PYKA","Pyrus kawakamii","Evergreen pear","BES","BES OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14430","PYKA","Pyrus kawakamii","Evergreen pear","BES","BES OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14431","PYKA","Pyrus kawakamii","Evergreen pear","BES","BES OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14432","QUMU","Quercus muehlenbergii","Chinkapin oak","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14433","QUMU","Quercus muehlenbergii","Chinkapin oak","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14434","QUMU","Quercus muehlenbergii","Chinkapin oak","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14435","QUMU","Quercus muehlenbergii","Chinkapin oak","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14436","QUMU","Quercus muehlenbergii","Chinkapin oak","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14437","QUMU","Quercus muehlenbergii","Chinkapin oak","BDL","BDL OTHER",50,95.540078125,0,275,0.785000610351563,"SWDsrtGDL"
"14438","QUSU","Quercus suber","Cork oak","BEL","BEL OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14439","QUSU","Quercus suber","Cork oak","BEL","BEL OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14440","QUSU","Quercus suber","Cork oak","BEL","BEL OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14441","QUSU","Quercus suber","Cork oak","BEL","BEL OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14442","QUSU","Quercus suber","Cork oak","BEL","BEL OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14443","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14444","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14445","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14446","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14447","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14448","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14449","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14450","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14451","QUVI","Quercus virginiana","Live oak","BEM","QUVI",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14452","RHLA","Rhus lancea","African sumac","BES","RHLA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14453","RHLA","Rhus lancea","African sumac","BES","RHLA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14454","RHLA","Rhus lancea","African sumac","BES","RHLA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14455","RHLA","Rhus lancea","African sumac","BES","RHLA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14456","SA","Salix  species","Willow  ","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14457","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14458","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14459","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14460","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14461","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14462","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14463","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14464","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14465","SA","Salix  species","Willow","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14466","SABA","Salix x sepulcralis Simonkai","Weeping willow","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14467","SABA","Salix x sepulcralis Simonkai","Weeping willow","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14468","SABA","Salix x sepulcralis Simonkai","Weeping willow","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14469","SABA","Salix x sepulcralis Simonkai","Weeping willow","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14470","SABA","Salix x sepulcralis Simonkai","Weeping willow","BDM","BDM OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14471","SCMO","Schinus molle","California peppertree","BEM","BEM OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14472","SCMO","Schinus molle","California peppertree","BEM","BEM OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14473","SCMO","Schinus molle","California peppertree","BEM","BEM OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14474","SCMO","Schinus molle","California peppertree","BEM","BEM OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14475","SCMO","Schinus molle","Pepper tree","BEM","BEM OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14476","SCMO","Schinus molle","California peppertree","BEM","BEM OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14477","SOSE","Sophora secundiflora","Mescalbean","BES","BES OTHER",50,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14478","TACH2","Tamarix chinensis","Fivestamen tamarisk","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14479","TACH2","Tamarix chinensis","Fivestamen tamarisk","BDS","BDS OTHER",90,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14480","TAMU","Taxodium mucronatum","Montezuma cypress","CEL","CEL OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14481","TAMU","Taxodium mucronatum","Montezuma cypress","CEL","CEL OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14482","THPE3","Thevetia peruviana","Luckynut","BES","BES OTHER",30,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14483","THPE3","Thevetia peruviana","Luckynut","BES","BES OTHER",30,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14484","THPE3","Thevetia peruviana","Be-still tree","BES","BES OTHER",30,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14485","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14486","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14487","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14488","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14489","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14490","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14491","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14492","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14493","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14494","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14495","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14496","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14497","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14498","ULPA","Ulmus parvifolia","Chinese elm","BDM","ULPA",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14499","VIAG","Vitex agnus-castus","Chaste tree","BDS","BDS OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14500","VIAG","Vitex agnus-castus","Chaste tree","BDS","BDS OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14501","VIAG","Vitex agnus-castus","Chaste tree","BDS","BDS OTHER",70,169.85015625,0,275,0.440000305175781,"SWDsrtGDL"
"14502","WAFI","Washingtonia filifera","California palm","PES","WAFI",90,0,25,775,15,"SWDsrtGDL"
"14503","WAFI","Washingtonia filifera","California palm","PES","WAFI",90,0,25,775,15,"SWDsrtGDL"
"14504","WAFI","Washingtonia filifera","California palm","PES","WAFI",90,0,25,775,15,"SWDsrtGDL"
"14505","WAFI","Washingtonia filifera","California palm","PES","WAFI",90,0,25,775,15,"SWDsrtGDL"
"14506","WAFI","Washingtonia filifera","California palm","PES","WAFI",90,0,25,775,15,"SWDsrtGDL"
"14507","WAFI","Washingtonia filifera","California palm","PES","WAFI",90,0,25,775,15,"SWDsrtGDL"
"14508","WAFI","Washingtonia filifera","California palm","PES","WAFI",90,0,25,775,15,"SWDsrtGDL"
"14509","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14510","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14511","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14512","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14513","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14514","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14515","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14516","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14517","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14518","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14519","WARO","Washingtonia robusta","Mexican washingtonia","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
"14520","WARO","Washingtonia robusta","Mexican fan palm","PES","WARO",90,0,10,425,15,"SWDsrtGDL"
